Dane Depto;DEPARTAMENTO;DANE MUNICIPIO;MUNICIPIO/ANM;CENTRO POBLADO;"DANE 
INSTITUCIÓN EDUCATIVA";INSTITUCIÓN EDUCATIVA;DANE SEDE;NOMBRE SEDE;TIPO SITIO;Detalle sitio;ENERGIA;Region;MATRICULA;LATITUD;LONGITUD;GRUPO
25;CUNDINAMARCA;25518;PAIME;VEREDA CUATRO CAMINOS;125518000656;INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL NACIONALIZADO TUDELA PAIME;225518000049;ESCUELA RURAL CUATRO CAMINOS;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;14;5,33452736;-74,18424397;OBLIGATORIOS
25;CUNDINAMARCA;25518;PAIME;EL PALMAR;125518000656;INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL NACIONALIZADO TUDELA PAIME;225518000146;ESCUELA RURAL EL PALMAR;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;15;5,3667156;-74,20721645;OBLIGATORIOS
25;CUNDINAMARCA;25518;PAIME;TUDELA;125518000656;INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL NACIONALIZADO TUDELA PAIME;225518000286;ESCUELA RURAL CAMILO TORRES;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;46;5,38077;-74,19798;OBLIGATORIOS
25;CUNDINAMARCA;25518;PAIME;VENECIA;125518000478;INSTITUCION EDUCATIVA DEPARTAMENTAL NACIONALIZADO PAIME;225518000499;ESCUELA RURAL VENECIA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;11;5,4178714;-74,1244184;OBLIGATORIOS
15;BOYACÁ;15516;PAIPA;VDA CANOCAS;315516000016;I.E. EL ROSARIO;215516000666;CENT EDUC CANOCAS;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;26;5,755647680;-73,135310490;Opción 2
15;BOYACÁ;15516;PAIPA;VEREDA CRUZ DE LA MURCIA;215516000305;I.E. TECNICA PANTANO DE VARGAS;215516000283;CRUZ DE MURCIA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;10;5,7391944;-73,09941667;OBLIGATORIOS
15;BOYACÁ;15516;PAIPA;EL RETIRO;415516000410;I.E. TECNICA AGROPECUARIA DE PALERMO;215516000500;Escuela Retiro;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;13;5,86535556;-73,15884294;OBLIGATORIOS
15;BOYACÁ;15516;PAIPA;VDA EL ROSAL;115516000424;I.E. TOMAS VASQUEZ RODRIGUEZ;215516000577;CENT EDUC EL ROSAL;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;30;5,792622600;-73,124783930;Opción 2
15;BOYACÁ;15516;PAIPA;VDA EL SALITRE;215516000542;I.E. TECNICA AGRICOLA;215516000194;CEMT EDUC EL SALITRE;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;44;5,734218610;-73,137956830;Opción 2
15;BOYACÁ;15516;PAIPA;VDA EL TEJAR;115516000025;I.E. ARMANDO SOLANO;215516000470;CENT EDUC EL TEJAR;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;53;5,80097322;-73,11783608;OBLIGATORIOS
15;BOYACÁ;15516;PAIPA;VDA EL TUNAL;215516000542;I.E. TECNICA AGRICOLA;215516000186;CENT EDUC EL TUNAL;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;44;5,710462660;-73,131488150;Opción 2
15;BOYACÁ;15516;PAIPA;VDA EL VOLCAN;315516000016;I.E. EL ROSARIO;215516000291;CENT EDUC EL VOLCAN;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;125;5,77218584;-73,16190089;OBLIGATORIOS
15;BOYACÁ;15516;PAIPA;VDA LA BOLSA;115516000424;I.E. TOMAS VASQUEZ RODRIGUEZ;215516000216;CENT EDUC LA BOLSA;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;22;5,794344110;-73,152251170;Opción 2
15;BOYACÁ;15516;PAIPA;VDA LOS MEDIOS;115516000025;I.E. ARMANDO SOLANO;215516000135;CENT EDUC LOS MEDIOS;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;31;5,83005276;-73,12489161;OBLIGATORIOS
15;BOYACÁ;15516;PAIPA;PALERMO;415516000410;I.E. TECNICA AGROPECUARIA DE PALERMO;415516000410;I.E.T AGROPECUARIA DE PALERMO - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;174;5,8975;-73,19333333;OBLIGATORIOS
15;BOYACÁ;15516;PAIPA;PANTANO DE VARGAS;215516000305;I.E. TECNICA PANTANO DE VARGAS;215516000305;I.E.T PANTANO DE VARGAS - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;156;5,74019744;-73,07439543;OBLIGATORIOS
15;BOYACÁ;15516;PAIPA;VDA PANTANO DE VARGAS;215516000305;I.E. TECNICA PANTANO DE VARGAS;415516000401;ESC PANTANO DE VARGAS;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;89;5,740197440;-73,074395430;Opción 2
15;BOYACÁ;15516;PAIPA;VDA RINCON DE ESPAÑOLES;215516000127;I.E. RAFAEL BAYONA NIÑO;215516000569;ESC RINCON DE ESPAÑOLES;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;50;5,76940692;-73,11405503;OBLIGATORIOS
15;BOYACÁ;15516;PAIPA;VDA RIO ARRIBA;315516000016;I.E. EL ROSARIO;215516000151;CENT EDUC RIO ARRIBA;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;29;5,750517849;-73,149854880;Opción 2
15;BOYACÁ;15516;PAIPA;VDA ROMITA;215516000127;I.E. RAFAEL BAYONA NIÑO;215516000411;ESC ROMITA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;42;5,785524991;-73,08891266;OBLIGATORIOS
15;BOYACÁ;15518;PAJARITO;VDA CORINTO;115518000219;I.E. AGROPECUARIA;215518000027;COL DE EDUC BÁSICA CORINTO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;65;5,42510077;-72,73844859;OBLIGATORIOS
15;BOYACÁ;15518;PAJARITO;CURISI;115518000219;I.E. AGROPECUARIA;215518000035;SEDE CURISI;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;57;5,35583393;-72,69360062;OBLIGATORIOS
15;BOYACÁ;15518;PAJARITO;VDA HUERTAVIEJA SECTOR CHARANGA;115518000219;I.E. AGROPECUARIA;215518000183;SEDE CHARANGA;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;22;5,355833930;-72,693600620;Opción 2
15;BOYACÁ;15518;PAJARITO;VDA QUEBRADA NEGRA;115518000219;I.E. AGROPECUARIA;215518000051;ESC QUEBRADA NEGRA;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;28;5,337034530;-72,707038970;Opción 2
76;VALLE DEL CAUCA;76520;PALMIRA;AGUAS CLARAS;276520002320;IE FRANCISCO MIRANDA;276520002117;SAN JUAN BAUTISTA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;12;3,492333333;-76,23583333;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;VDA ARENILLO;276520002320;IE FRANCISCO MIRANDA;276520001137;SANTA TERESITA (R);SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;32;3,475166667;-76,185;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;DE BARRANCAS;176520002180;IE TERESA CALDERON DE LASSO;276520002397;VICTOR MANUEL HOYOS;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;68;3,54201997;-76,22686405;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;BARRIO NUEVO;276520006635;IE MONSEÑOR JOSE MANUEL SALCEDO;276520001668;ANTONIO NARIÑO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;12;3,475555556;-76,39277778;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;BOLO ALIZAL;276520006635;IE MONSEÑOR JOSE MANUEL SALCEDO;276520001617;ANTONIO JOSE DE SUCRE;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;19;3,466111111;-76,3625;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;BOLO SAN ISIDRO;276520006635;IE MONSEÑOR JOSE MANUEL SALCEDO;276520006635;MONSEÑOR JOSÉ MANUEL SALCEDO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;266;3,608056;-76,336111;Opción 1
76;VALLE DEL CAUCA;76520;PALMIRA;BOYACA;276520005248;IE SEMILLA DE LA ESPERANZA;276520000718;RODRIGO DE BASTIDAS;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;238;3,60548384;-76,23550066;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;VDA BUITRERA;276520002320;IE FRANCISCO MIRANDA;276520002389;NUESTRA SEÑORA DE LOURDES;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;71;3,485;-76,20566667;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;VDA CABUYAL;276520000564;IE DE TABLONES;276520001650;POLICARPA SALAVARRIETA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;11;3,6205;-76,05916667;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;CALUCE;276520001609;IE SAGRADA FAMILIA-POTRERILLO;276520002419;MARIA LUISA DE GONGORA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;530;3,57172662;-76,17162274;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;CHONTADURO;276520002320;IE FRANCISCO MIRANDA;276520004438;MARIA AUXILIADORA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;38;3,489722222;-76,20833333;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;COMBIA;276520000564;IE DE TABLONES;276520002443;I.E ATANASIO GIRARDOT;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;18;3,66053138;-76,01187777;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;VDA EL LLANITO;276520002419;IE SAGRADA FAMILIA-POTRERILLO;276520000726;MAGDALENA ORTEGA;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;10;3,513478375;-76,207943700;Opción 2
76;VALLE DEL CAUCA;76520;PALMIRA;EL MESON;276520002320;IE FRANCISCO MIRANDA;276520000548;SANTO TOMAS DE AQUINO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;41;3,500656923;-76,1837468;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;GUANABANAL;276520002052;IE SEBASTIAN DE BELALCAZAR;276520002052;SEBASTIAN DE BELALCAZAR;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;428;3,485782764;-76,41743199;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;GUAYABAL;176520002180;IE TERESA CALDERON DE LASSO;276520001226;SANTA CATALINA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;31;3,49505393;-76,24848685;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;JUANCHITO;276520002052;IE SEBASTIAN DE BELALCAZAR;276520001862;JULIA SAAVEDRA DE VILLAFAÑE;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;679;3,47303558;-76,46641643;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;LA ACEQUIA;276520001447;IE DE ROZO;276520002338;JULIA LOPEZ DE ESCOBAR;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;206;3,65233863;-76,40685692;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;LA BOLSA;276520000564;IE DE TABLONES;276520000742;ROSARIO DE FATIMA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;128;3,5535;-76,24;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;LA CASCADA;276520000564;IE DE TABLONES;276520001552;CRISTOBAL COLON;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;23;3,564564;-76,231579;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;LA DOLORES;276520002052;IE SEBASTIAN DE BELALCAZAR;276520002222;LA DOLORES;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;54;3,49981576;-76,47514523;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;LA ESPERANZA;276520000564;IE DE TABLONES;276520001684;MARCO FIDEL SUAREZ;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;9;3,51997608;-76,30252537;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;LA HERRADURA;176520003054;IE JUAN PABLO II;276520002036;JOSE MARIA CABAL;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;82;3,54009726;-76,38818593;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;LA ITALIA;276520006635;IE MONSEÑOR JOSE MANUEL SALCEDO;276520001561;LUIS EDUARDO NIETO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;62;3,5051845;-76,29885063;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;LA NEVERA;276520002419;IE SAGRADA FAMILIA-POTRERILLO;276520003032;LA NEVERA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;10;3,565698104;-76,08899546;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;LA NEVERA PARTE ALTA;276520002419;IE SAGRADA FAMILIA-POTRERILLO;276520005744;JUNTAS LA FLORIDA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;15;3,562009939;-76,03819397;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;VDA LA PAMPA;276520005248;IE SEMILLA DE LA ESPERANZA;276520002010;HELIODORO VILLEGAS;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;67;3,58147281;-76,25985982;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;LA QUISQUINA;276520002419;IE SAGRADA FAMILIA-POTRERILLO;276520001200;PEDRO DE HEREDIA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;85;3,57;-76,19166667;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;LA TORRE;276520002346;IE JOSE ASUNCION SILVA;276520002346;JOSE ASUNCION SILVA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;706;3,62452086;-76,431723;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;VDA LA UNION;276520002052;IE SEBASTIAN DE BELALCAZAR;276520006333;LA UNION;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;29;3,511920120;-76,388613500;Opción 2
76;VALLE DEL CAUCA;76520;PALMIRA;LA ZAPATA;276520002419;IE SAGRADA FAMILIA-POTRERILLO;276520002079;JORGE ROBLEDO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;55;3,51852177;-76,19137629;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;LAS DOLORES;276520002346;IE JOSE ASUNCION SILVA;276520002541;ENRIQUE OLAYA HERRERA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;45;3,549107836;-76,47817201;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;MATAPALO;276520002346;IE JOSE ASUNCION SILVA;276520001854;MANUELA BELTRAN;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;51;3,56943089;-76,43774486;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;OBANDO;276520001447;IE DE ROZO;276520002044;I.E JOSE MARIA OBANDO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;52;3,57521732;-76,38499919;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;PALMASECA;276520002052;IE SEBASTIAN DE BELALCAZAR;276520002231;JOSE MARIA VIVAS BALCAZAR;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;334;3,51192012;-76,3886135;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;POTRERILLO;276520002419;IE SAGRADA FAMILIA-POTRERILLO;276520002435;JOSE VICENTE CONCHA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;102;3,57172662;-76,17162274;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;ROZO;276520001447;IE DE ROZO;276520001111;ROGELIO VASQUEZ NIEVA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;1097;3,60429862;-76,36412749;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;TABLONES;276520000564;IE DE TABLONES;276520000564;TABLONES;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;594;3,59264162;-76,1885326;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;DE TENJO;276520002419;IE SAGRADA FAMILIA-POTRERILLO;276520002109;JOSE ANTONIO ANZOATEGUI;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;130;3,57172662;-76,17162274;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;VEREDA TIATINO;276520000564;IE DE TABLONES;276520001633;RITA SABOGAL;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;59;3,641166667;-76,0685;OBLIGATORIOS
76;VALLE DEL CAUCA;76520;PALMIRA;TIENDA NUEVA;276520000564;IE DE TABLONES;276520002028;JUAN JOSE RONDON;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;93;3,51912981;-76,29782567;OBLIGATORIOS
25;CUNDINAMARCA;25524;PANDI;VEREDA SAN MIGUEL;125524000013;INSTITUCION EDUCATIVA DEPARTAMENTAL FRANCISCO JOSE DE CALDAS;225524000085;ESCUELA RURAL SAN MIGUEL;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;13;4,13089075;-74,4630661;OBLIGATORIOS
25;CUNDINAMARCA;25524;PANDI;VEREDA SANTA HELENA BAJA;125524000013;INSTITUCION EDUCATIVA DEPARTAMENTAL FRANCISCO JOSE DE CALDAS;225524000182;ESCUELA RURAL SANTA HELENA BAJA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;15;4,1783496;-74,46369237;OBLIGATORIOS
15;BOYACÁ;15522;PANQUEBA;VDA ARRAYANAL;115522000126;I.E. TECNICA DE PANQUEBA;215522000091;ESC ARRAYANAL;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;14;6,46321485;-72,46144789;OBLIGATORIOS
15;BOYACÁ;15522;PANQUEBA;VDA OVEJERAS;115522000126;I.E. TECNICA DE PANQUEBA;215522000058;ESC OVEJERAS;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;25;6,43352528;-72,45167394;OBLIGATORIOS
15;BOYACÁ;15522;PANQUEBA;VADA GUITARRILLA;115522000126;I.E. TECNICA DE PANQUEBA;215522000104;ESC GUITARRILLA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;11;6,46047535;-72,47110397;OBLIGATORIOS
25;CUNDINAMARCA;25530;PARATEBUENO;BUENAVISTA MAYA;225530000348;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL JOSUÉ MANRIQUE;225530000054;ESCUELA  RURAL BUENAVISTA   MAYA;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;12;4,4818333;-73,18422222;OBLIGATORIOS
25;CUNDINAMARCA;25530;PARATEBUENO;CABUYARITO;225530000348;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL JOSUÉ MANRIQUE;225530000704;CONCENTRACION  RURAL CABUYARITO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;30;4,51214642;-73,10044195;OBLIGATORIOS
25;CUNDINAMARCA;25530;PARATEBUENO;EL ENGAÑO;225530000348;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL JOSUÉ MANRIQUE;225530000097;INSTITUCION EDUCATI VA  ANTONIO NARIÑO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;15;4,62679796;-73,22847793;OBLIGATORIOS
25;CUNDINAMARCA;25530;PARATEBUENO;INSPECCION SANTA CECILIA;225530000267;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL RURAL SANTA CECILIA;225530000267;COLEGIO  BASICO  SANTA CECILA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;254;4,35195;-73,342;OBLIGATORIOS
25;CUNDINAMARCA;25530;PARATEBUENO;VEREDA LA  EUROPA;225530000020;I.E.D. AGRICOLA PARATEBUENO;225530000143;ESCUELA RURAL LA EUROPA;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;24;4,390169020;-73,266828060;Opción 2
25;CUNDINAMARCA;25530;PARATEBUENO;VEREDA MACAPAY BAJO;225530000020;I.E.D. AGRICOLA PARATEBUENO;225530000241;ESCUELA  RURAL  MACAPAY BAJO;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;25;4,415772940;-73,140058890;Opción 2
25;CUNDINAMARCA;25530;PARATEBUENO;MAYA;225530000348;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL JOSUÉ MANRIQUE;225530000178;ESCUELA RURAL JORGE ELIÉCER GAITÁN;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;175;4,48330298;-73,12856814;OBLIGATORIOS
25;CUNDINAMARCA;25535;PASCA;VEREDA BOCADEMONTE;125535000023;INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR NUESTRA SEÑORA DE LA ENCARNACION;225535000109;ESCUELA BOCADEMONTE;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;39;4,31912;-74,27925;OBLIGATORIOS
25;CUNDINAMARCA;25535;PASCA;VEREDA EL CARMEN;225535000010;INSTITUCION EDUCATIVA DEPTAL ADOLFO LEON GOMEZ;225535000176;ESCUELA RURAL EL CARMEN;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;27;4,218334600;-74,309261280;Opción 2
25;CUNDINAMARCA;25535;PASCA;EL RETIRO;225535000010;INSTITUCION EDUCATIVA DEPTAL ADOLFO LEON GOMEZ;225535000168;ESCUELA RURAL EL RETIRO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;25;4,29;-74,31166667;OBLIGATORIOS
25;CUNDINAMARCA;25535;PASCA;VEREDA GUCHIPAS;125535000023;INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR NUESTRA SEÑORA DE LA ENCARNACION;225535000150;SEDE RURAL GUCHIPAS;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;34;4,33670672;-74,31176334;OBLIGATORIOS
25;CUNDINAMARCA;25535;PASCA;VEREDA LAZARO FONTE;225535000010;INSTITUCION EDUCATIVA DEPTAL ADOLFO LEON GOMEZ;225535000346;ESCUELA RURAL LAZARO FONTE;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;29;4,278156440;-74,294213910;Opción 2
25;CUNDINAMARCA;25535;PASCA;VEREDA SABANETA;125535000023;INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR NUESTRA SEÑORA DE LA ENCARNACION;225535000303;ESCUELA SABANETA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;37;4,33668108;-74,28431495;OBLIGATORIOS
